Re,Rx2,Ry2,Rz2
5.196152422706632,1,25,1
4.358898943540674,9,1,9
3.605551275463989,0,9,4
3.605551275463989,0,4,9
6.082762530298219,0,1,36
3.0,4,4,1
2.23606797749979,0,4,1
4.123105625617661,4,9,4
5.0,9,0,16
5.0,0,16,9
2.23606797749979,4,0,1
4.123105625617661,4,9,4
4.358898943540674,1,9,9
4.123105625617661,16,1,0
7.54983443527075,4,4,49
5.0,16,9,0
4.123105625617661,16,0,1
2.23606797749979,0,1,4
4.123105625617661,1,16,0
3.0,4,1,4
3.605551275463989,4,0,9
4.123105625617661,4,4,9
3.0,4,1,4
5.385164807134504,16,9,4
1.0,0,1,0
5.0,9,0,16
5.196152422706632,25,1,1
3.3166247903554,1,9,1
2.23606797749979,1,4,0
4.58257569495584,16,1,4
1.7320508075688772,1,1,1
4.58257569495584,1,16,4
5.916079783099616,9,25,1
5.385164807134504,9,4,16
5.0,9,16,0
1.0,0,1,0
