Re,Rx2,Ry2,Rz2
2.23606797749979,1,0,4
4.123105625617661,4,4,9
2.23606797749979,0,4,1
4.123105625617661,4,4,9
1.0,1,0,0
2.23606797749979,0,1,4
3.3166247903554,9,1,1
2.23606797749979,0,4,1
2.23606797749979,4,0,1
3.3166247903554,9,1,1
3.0,4,1,4
4.358898943540674,9,1,9
4.58257569495584,1,16,4
7.681145747868608,25,9,25
4.358898943540674,9,9,1
4.358898943540674,1,9,9
2.23606797749979,4,0,1
3.3166247903554,9,1,1
3.3166247903554,9,1,1
3.0,4,4,1
3.3166247903554,1,9,1
4.58257569495584,4,1,16
3.0,1,4,4
4.58257569495584,4,1,16
6.4031242374328485,4,1,36
3.0,0,9,0
1.7320508075688772,1,1,1
3.3166247903554,1,9,1
3.3166247903554,1,1,9
5.385164807134504,4,9,16
5.0,16,9,0
2.23606797749979,4,0,1
3.0,4,1,4
3.605551275463989,0,9,4
1.7320508075688772,1,1,1
3.605551275463989,4,9,0
