Re,Rx2,Ry2,Rz2
3.605551275463989,4,0,9
5.385164807134504,9,16,4
5.0,16,0,9
6.708203932499369,9,0,36
4.58257569495584,1,4,16
4.123105625617661,9,4,4
10.246950765959598,4,1,100
2.23606797749979,0,4,1
7.0,9,4,36
3.0,0,0,9
6.557438524302,9,25,9
3.605551275463989,4,9,0
5.916079783099616,9,1,25
4.123105625617661,1,0,16
9.0,1,16,64
2.23606797749979,0,1,4
6.4031242374328485,4,36,1
5.0,0,16,9
6.4031242374328485,1,36,4
1.0,0,0,1
2.23606797749979,1,0,4
3.605551275463989,0,9,4
3.0,4,4,1
3.3166247903554,9,1,1
3.3166247903554,1,9,1
5.744562646538029,16,16,1
1.0,0,0,1
5.744562646538029,1,16,16
4.358898943540674,9,9,1
5.744562646538029,4,25,4
3.0,4,1,4
4.123105625617661,4,9,4
3.3166247903554,1,9,1
3.3166247903554,1,1,9
6.4031242374328485,25,16,0
4.123105625617661,1,16,0
