Re,Rx2,Ry2,Rz2
2.23606797749979,1,4,0
5.385164807134504,4,16,9
1.7320508075688772,1,1,1
3.0,0,9,0
2.23606797749979,4,1,0
4.358898943540674,1,9,9
2.23606797749979,0,4,1
1.7320508075688772,1,1,1
2.23606797749979,0,1,4
3.0,4,1,4
3.0,4,4,1
5.385164807134504,9,16,4
2.23606797749979,4,0,1
1.0,1,0,0
4.358898943540674,9,9,1
1.0,1,0,0
1.0,1,0,0
3.0,4,4,1
1.7320508075688772,1,1,1
3.0,4,4,1
4.58257569495584,16,1,4
7.0,9,36,4
4.123105625617661,0,1,16
3.0,4,1,4
4.358898943540674,1,9,9
6.082762530298219,1,0,36
4.58257569495584,4,16,1
1.7320508075688772,1,1,1
5.0,25,0,0
2.23606797749979,1,4,0
1.7320508075688772,1,1,1
2.23606797749979,4,1,0
3.0,4,4,1
3.0,4,4,1
3.3166247903554,9,1,1
4.58257569495584,1,16,4
