Re,Rx2,Ry2,Rz2
4.5,12.25,4,4
5.766281297335398,9,4,20.25
4.847679857416329,12.25,2.25,9
4.743416490252569,4,12.25,6.25
3.3541019662496847,6.25,4,1
4.716990566028302,9,12.25,1
5.0,0,9,16
3.605551275463989,0,9,4
3.6742346141747673,1.0,6.25,6.25
2.23606797749979,0,1.0,4
5.385164807134504,16,9,4
3.774917217635375,1.0,12.25,1
3.5,2.25,1,9
2.5,2.25,0,4
4.6097722286464435,20.25,1,0
1.0,0,1,0
4.8218253804964775,6.25,1,16
1.7320508075688772,1,1.0,1
3.774917217635375,1.0,12.25,1
2.692582403567252,6.25,0.0,1
3.905124837953327,9,6.25,0
4.8218253804964775,16.0,6.25,1
3.3166247903554,1,1,9
4.9749371855331,6.25,6.25,12.25
3.3166247903554,1,1,9
3.2015621187164243,2.25,4,4
10.173494974687902,90.25,12.25,1
8.803408430829505,12.25,56.25,9.0
2.692582403567252,6.25,1,0
5.0,0.0,16,9
4.123105625617661,16,0,1
2.692582403567252,1.0,6.25,0
4.031128874149275,0,4,12.25
3.3166247903554,1,1,9
3.3166247903554,1.0,1,9
3.905124837953327,6.25,0,9
