c,x,y,z
0,1.40835,2.48514,0.40629
1,6.55761,5.16289,15.45131
2,0.51795,3.5,15.19538
3,6.10697,1.22963,8.30772
4,6.39751,4.60766,19.90118
5,2.55488,3.04715,15.45875
6,5.40323,1.44779,15.59416
7,4.07225,3.05589,4.39069
8,3.87204,4.24406,1.34925
9,3.06294,1.53119,7.40677
10,2.72045,4.59961,10.14884
11,6.2985,5.92338,0.0595
12,2.20556,1.31221,4.49497
13,4.92338,6.21787,17.12343
14,5.18675,3.55488,3.09681
15,4.262,1.46889,0.75345
16,3.54983,6.53946,12.84585
17,6.16365,1.51313,15.4002
18,0.60402,2.6654,10.55054
19,4.05261,1.69415,17.35335
20,0.18816,4.61611,2.56164
21,0.29459,3.04673,12.80113
22,0.28064,4.78213,6.40367
23,6.5,4.94108,10.21041
24,3.20082,5.76236,8.0
25,4.5,6.85705,11.80462
26,0.40278,2.94335,18.29657
27,3.30583,3.55266,9.09681
28,2.72206,6.03946,17.90023
29,0.59794,1.88891,15.76041
30,1.00201,0.11857,6.44972
31,6.9546,2.61155,5.29961
32,2.05361,5.23218,12.65687
33,4.86278,0.98766,10.1969
34,3.10138,6.07666,2.54342
35,5.79329,0.34536,4.29961
