c,x,y,z
0,0.51104,4.1622,5.67827
1,4.96525,6.90217,19.3858
2,5.15446,1.33641,9.8031
3,3.44354,0.17049,1.55758
4,4.30561,1.00893,12.58861
5,4.7347,5.19456,14.79253
6,0.06255,5.56708,7.27737
7,5.93588,6.34373,0.79497
8,1.64023,6.59001,9.13534
9,6.6654,5.0543,11.84791
10,3.58424,3.00264,2.94298
11,1.55806,4.04119,0.51533
12,3.45633,4.31337,10.31187
13,5.42232,2.48397,14.19375
14,1.66359,2.5,11.86268
15,2.82884,0.47558,7.6013
16,0.6737,2.6729,4.19538
17,5.4182,6.90163,8.04685
18,0.05071,4.92775,8.02857
19,2.8675,2.8616,5.69538
20,6.56786,0.14781,3.95134
21,6.04831,1.54482,14.5
22,0.79202,5.72432,1.09681
23,1.96352,3.29333,17.44895
24,6.17807,0.16124,17.43473
25,5.09471,5.36241,15.60027
26,4.52207,1.55814,7.19779
27,2.65693,5.45607,3.88997
28,0.46166,2.60226,8.86105
29,0.43937,1.57724,0.20551
30,3.01785,3.26691,12.23367
31,5.32455,6.59896,11.65228
32,0.92775,2.8346,15.70139
33,1.94295,6.72206,18.15712
34,5.23828,1.96821,1.8138
35,2.80219,4.35874,17.45875
