Re,Rx2,Ry2,Rz2
3.5355339059327378,2.25,6.25,4
5.766281297335398,9.0,4,20.25
3.3541019662496847,6.25,1.0,4
3.774917217635375,1,12.25,1
4.123105625617661,9.0,4.0,4
6.946221994724902,12.25,36,0
5.385164807134504,0,4,25
2.692582403567252,1,0,6.25
3.3166247903554,1,9,1
3.3166247903554,9,1,1
3.3166247903554,1,9,1
5.1478150704935,4,2.25,20.25
5.196152422706632,9.0,9.0,9
3.3166247903554,9,1.0,1
4.58257569495584,16.0,1.0,4
4.6097722286464435,1.0,0,20.25
5.5,9,12.25,9
4.031128874149275,12.25,4,0
2.23606797749979,4,0.0,1.0
2.23606797749979,1,0.0,4
5.408326913195984,9,20.25,0.0
1.7320508075688772,1,1,1
4.58257569495584,4,1,16
5.766281297335398,4.0,20.25,9
4.6097722286464435,20.25,1.0,0
3.3541019662496847,1.0,6.25,4
5.70087712549569,0,20.25,12.25
2.692582403567252,6.25,1,0
7.106335201775948,30.25,20.25,0
3.0,0.0,0,9
2.23606797749979,4,0,1
5.873670062235365,12.25,6.25,16
3.3166247903554,1,9,1
3.0,4,1,4
4.358898943540674,9,9,1
6.103277807866851,20.25,1,16
