Re,Rx2,Ry2,Rz2
1.7320508075688772,1.0,1,1
1.7320508075688772,1,1.0,1
5.744562646538029,16,16,1
1.0,1,0,0
4.58257569495584,1,4.0,16
4.716990566028302,4,2.25,16
3.0,1,4,4.0
3.0,1,4,4
5.385164807134504,4.0,9,16
1.7320508075688772,1.0,1,1
1.0,0,1,0.0
3.3541019662496847,1,6.25,4
3.0,1,4,4
4.6097722286464435,20.25,1,0
2.5,4,0,2.25
7.088723439378913,16,30.25,4
4.743416490252569,6.25,12.25,4
4.6097722286464435,0,20.25,1
4.387482193696061,6.25,4,9
3.605551275463989,0.0,4,9
3.3541019662496847,6.25,1.0,4.0
3.0,4,1,4
3.905124837953327,0,6.25,9
3.5355339059327378,2.25,6.25,4
3.2015621187164243,4,2.25,4
2.5,4,2.25,0
2.5,0,2.25,4
3.5,12.25,0,0
5.0,0,9,16
2.692582403567252,6.25,1.0,0
2.23606797749979,1,4.0,0
2.692582403567252,6.25,1.0,0
8.306623862918075,4,1,64
4.743416490252569,2.25,20.25,0.0
5.244044240850758,6.25,20.25,1
5.70087712549569,20.25,12.25,0
