c,x,y,z
0,4.92775,4.77291,14.45266
1,6.29718,0.70282,3.7024
2,5.15473,4.29158,12.99752
3,6.65096,1.32838,0.94753
4,5.53791,5.64343,0.69428
5,5.36156,3.74854,17.5
6,3.7836,4.10697,13.0
7,4.71861,6.01433,5.25032
8,1.8123,2.53111,19.7024
9,2.87022,1.30561,1.22147
10,0.90969,3.0,14.76469
11,3.96945,3.84015,0.13466
12,4.6644,0.75155,12.5
13,4.5,5.7319,17.45021
14,6.9585,4.31337,12.55028
15,3.9839,6.73675,16.48475
16,1.02742,5.40464,7.03273
17,1.62077,2.17202,7.71167
18,2.75687,0.62147,12.70044
19,2.14339,2.7162,2.14588
20,2.86408,2.10697,17.74845
21,4.27617,5.81208,0.25403
22,3.60406,6.55761,18.02318
23,7.0,2.0631,14.45021
24,2.27376,0.61214,14.79861
25,4.05056,6.06335,3.53659
26,2.10697,3.12312,10.4431
27,7.0,0.14422,16.18542
28,6.90586,3.09551,2.84468
29,2.67733,4.25475,2.00751
30,5.06841,4.65865,19.15415
31,0.45536,4.90449,3.94959
32,1.59402,3.05361,6.20338
33,2.87421,5.72973,0.64853
34,4.72254,3.59794,2.97956
35,3.94739,5.84396,13.1048
