c,x,y,z
0,4.82925,3.38457,8.1785
1,5.9369,1.84351,5.33549
2,2.00192,5.62341,1.1441
3,6.53453,1.97752,14.95219
4,1.88044,4.17223,7.90692
5,2.78799,0.68471,11.37631
6,6.58281,1.65627,1.74845
7,0.15985,1.60697,9.21337
8,4.28799,5.63777,12.56775
9,5.43937,0.35657,10.64148
10,1.56688,2.15985,10.05743
11,3.40911,2.12391,16.65151
12,2.67162,3.65965,19.09681
13,1.15985,4.47188,10.86908
14,3.84396,0.44512,17.21482
15,6.86924,5.58308,11.71506
16,1.24406,0.52049,4.24167
17,4.77794,3.39037,1.05142
18,1.44239,6.24043,5.10708
19,4.64687,1.61925,14.7181
20,6.75193,0.72761,11.77202
21,1.76394,5.11647,9.24381
22,2.12978,0.50524,8.0175
23,5.21201,4.63558,7.18542
24,5.84351,4.36701,9.83699
25,3.40206,0.65588,11.57659
26,0.93926,6.60697,15.20407
27,3.72998,3.15473,12.07711
28,3.69376,5.01656,3.84887
29,0.17521,6.34741,1.55054
30,5.59165,3.07666,17.98978
31,6.53265,5.78799,10.89108
32,2.82174,5.01712,17.70343
33,0.91512,0.24617,13.38024
34,0.28484,0.56025,19.25155
35,4.8791,4.36223,10.64949
