c,x,y,z
0,4.74693,5.59018,2.87193
1,5.56973,3.5,2.95085
2,4.02277,1.60024,3.66703
3,2.96301,6.15921,14.92329
4,5.3413,2.16643,11.13762
5,6.18801,0.65434,13.10377
6,3.37659,0.5524,19.73352
7,0.13417,4.27128,6.28783
8,5.26953,2.11275,7.94985
9,6.72206,6.10515,15.56196
10,1.94639,5.66329,11.83119
11,6.60111,1.02092,16.15036
12,1.47188,5.79427,18.39203
13,4.15259,1.74184,14.31627
14,1.36477,1.92137,17.89415
15,1.9255,2.32872,12.14765
16,2.42427,2.90969,4.94538
17,5.05261,2.38786,0.08677
18,6.37587,4.47866,3.61467
19,3.42783,5.35042,14.58114
20,2.61551,1.15473,10.04409
21,1.24251,6.0,5.32214
22,1.39037,4.12595,10.94959
23,6.14994,5.04934,7.2579
24,2.62761,0.5,7.3992
25,0.1264,2.27794,5.05589
26,3.12978,4.41473,0.05247
27,0.92433,6.85275,13.03796
28,3.35042,4.80453,5.05194
29,5.53119,5.44239,19.01105
30,1.23845,3.1779,2.28933
31,3.32838,5.94425,8.44313
32,5.71201,3.13114,15.44023
33,0.18094,3.59716,18.38771
34,0.39106,0.12237,2.94484
35,5.65627,5.22963,9.84937
