c,x,y,z
0,6.6654,3.84351,5.7024
1,2.94433,2.5,19.63786
2,3.39583,3.78213,9.72994
3,5.95285,1.62294,14.45833
4,4.12579,6.77591,10.29961
5,1.28926,1.05606,16.74592
6,0.59165,0.15259,5.00082
7,5.50861,5.0631,10.6576
8,2.55488,0.78964,2.78759
9,2.38217,0.95633,8.99189
10,5.0783,5.15116,5.45875
11,0.97723,1.74632,1.05015
12,1.78213,6.7569,5.46187
13,1.46715,5.61783,11.44794
14,3.75475,5.22206,14.40391
15,5.90449,4.04054,10.43393
16,5.47573,5.42775,3.5
17,1.3595,1.73675,7.48496
18,2.5147,5.04375,1.07584
19,4.97512,0.39303,8.20446
20,6.19729,0.56445,19.24527
21,2.11783,2.02488,14.18331
22,2.5,3.54805,13.6934
23,4.79445,6.3443,15.30562
24,5.82798,5.29476,17.84761
25,5.67538,1.61783,15.38889
26,0.9369,4.21516,9.54784
27,6.65649,0.25307,0.70343
28,1.93681,3.0,10.70039
29,3.38786,4.78254,18.4058
30,4.57673,6.4476,5.77404
31,6.26653,3.69837,9.20293
32,4.30637,6.29009,0.65987
33,0.28749,4.09031,0.63336
34,5.4295,1.95881,3.29861
35,0.62726,5.93078,15.76108
