Re,Rx2,Ry2,Rz2
6.123724356957945,25,6.25,6.25
6.041522986797286,20.25,4,12.25
3.0,4,1,4
8.18535277187245,9,9,49
3.0,1.0,4,4
4.847679857416329,12.25,2.25,9.0
4.123105625617661,0,1.0,16.0
6.34428877022476,30.25,9,1
2.692582403567252,1,6.25,0
4.6097722286464435,20.25,0,1
4.6097722286464435,20.25,1,0
3.0,1,4,4
4.123105625617661,0,1.0,16
6.041522986797286,12.25,20.25,4
4.272001872658765,16,2.25,0
2.23606797749979,0,4,1
2.23606797749979,1,4,0.0
9.617692030835672,56.25,16,20.25
5.385164807134504,0,25,4
6.87386354243376,42.25,4,1
4.6097722286464435,0,1,20.25
6.18465843842649,36.0,2.25,0
3.774917217635375,12.25,1,1
5.049752469181039,12.25,12.25,1
4.6097722286464435,20.25,1,0
2.23606797749979,4,0,1
4.387482193696061,4,9,6.25
6.59545297913646,12.25,30.25,1
4.387482193696061,6.25,9,4
4.272001872658765,0,2.25,16
2.5,4,2.25,0
5.385164807134504,0,4,25
3.0,4,1,4
3.774917217635375,12.25,1,1
5.70087712549569,12.25,20.25,0
3.0,4.0,1,4
