Rg,Rgx2,Rgy2,Rgz2
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
5.766281297335398,0.0,0.0,33.25
