Re,Rx2,Ry2,Rz2
3.0,1.0,4,4
5.958187643906492,20.25,6.25,9
3.5,1.0,2.25,9
4.358898943540674,9,1,9
5.5,0,30.25,0
4.716990566028302,12.25,1,9
4.301162633521313,12.25,0.0,6.25
5.024937810560445,20.25,1.0,4
2.23606797749979,0,1,4
6.96419413859206,2.25,42.25,4
8.558621384311845,4,20.25,49
4.123105625617661,16.0,1,0
2.23606797749979,4,0,1
4.123105625617661,1.0,16,0
6.96419413859206,20.25,12.25,16
3.0,0.0,9,0
2.23606797749979,4,0,1
3.3541019662496847,6.25,1.0,4
5.744562646538029,4,4.0,25
7.22841614740048,4,12.25,36
5.385164807134504,9.0,16.0,4
1.7320508075688772,1.0,1,1
4.123105625617661,9,4,4
2.23606797749979,1,4,0
7.697402159170326,16,1,42.25
4.123105625617661,0.0,16,1
2.23606797749979,0,4,1
5.5,9,9,12.25
4.743416490252569,12.25,6.25,4
3.3166247903554,9,1,1
8.789197915623474,4,1,72.25
5.408326913195984,20.25,0.0,9
4.58257569495584,1.0,16.0,4
4.716990566028302,12.25,9,1
5.0,0.0,9,16
3.0,4,4,1
