Re,Rx2,Ry2,Rz2
4.031128874149275,12.25,4,0
4.387482193696061,4,6.25,9
4.272001872658765,0,2.25,16
4.743416490252569,4,12.25,6.25
3.774917217635375,12.25,1,1
6.18465843842649,12.25,1,25
5.852349955359813,30.25,0,4
3.3541019662496847,1,4,6.25
3.774917217635375,12.25,1.0,1
7.088723439378913,30.25,16,4
4.387482193696061,6.25,9.0,4
2.23606797749979,0.0,1,4
3.905124837953327,9.0,0,6.25
2.23606797749979,1,0.0,4
1.0,0,0,1
2.23606797749979,0,4.0,1
3.0,0,0,9.0
3.605551275463989,4,0,9
2.23606797749979,4.0,1,0
4.58257569495584,16,1.0,4
5.244044240850758,20.25,6.25,1
4.58257569495584,4,1,16
4.123105625617661,1,0,16
1.7320508075688772,1,1,1
6.87386354243376,42.25,4,1
2.23606797749979,0.0,1.0,4
4.8218253804964775,6.25,1,16
3.3166247903554,1,1.0,9
4.743416490252569,6.25,12.25,4
4.8218253804964775,6.25,1,16
4.031128874149275,0,12.25,4
4.387482193696061,9,6.25,4
5.024937810560445,20.25,1.0,4
5.1478150704935,20.25,2.25,4.0
4.031128874149275,4,12.25,0
3.0,4,4,1
