Re,Rx2,Ry2,Rz2
8.645808232895291,12.25,42.25,20.25
2.23606797749979,1,4,0
3.5,0,12.25,0
5.385164807134504,4.0,0,25
5.385164807134504,4,9,16
4.031128874149275,12.25,4,0
2.23606797749979,4,0,1.0
4.358898943540674,1.0,9.0,9
5.744562646538029,16,1,16
4.123105625617661,4,4,9
2.23606797749979,0,1,4
2.0615528128088303,2.25,1,1
4.358898943540674,9,1,9
1.7320508075688772,1,1,1.0
4.031128874149275,0,12.25,4
4.358898943540674,9.0,1,9
3.0,4,4,1
3.6742346141747673,2.25,2.25,9
4.123105625617661,1,0,16
6.041522986797286,4,20.25,12.25
5.937171043518958,6.25,4,25
2.23606797749979,4,0,1
2.0615528128088303,1.0,2.25,1
6.442049363362563,2.25,30.25,9
4.5,9,9,2.25
6.59545297913646,30.25,12.25,1
5.385164807134504,4,0,25
4.8218253804964775,6.25,1,16
5.024937810560445,1,20.25,4
8.0156097709407,4,56.25,4
1.7320508075688772,1,1,1
3.0,0,0.0,9
6.4031242374328485,16,0.0,25
4.031128874149275,4.0,12.25,0
3.605551275463989,9.0,4,0
2.23606797749979,0.0,4,1
