x,y,z
2,6,14
2,6,13
2,5,13
2,6,13
2,0,13
2,0,14
2,1,14
3,1,14
3,1,13
4,1,13
4,2,13
4,2,12
5,2,12
5,3,12
5,3,13
4,3,13
3,3,13
4,3,13
5,3,13
5,3,14
0,6,0
0,6,19
6,6,19
0,6,19
0,6,0
0,0,0
6,0,0
6,6,0
6,0,0
0,0,0
0,0,1
0,0,0
0,0,1
6,0,1
6,0,2
6,0,1
6,0,2
6,0,1
6,0,2
5,0,2
4,2,18
4,1,18
4,1,17
4,1,16
4,1,15
4,0,15
4,0,14
4,0,13
4,6,13
5,6,13
5,5,13
5,4,13
5,3,13
6,3,13
6,2,13
6,1,13
6,2,13
6,2,12
0,2,12
0,3,12
6,2,9
6,3,9
6,2,9
6,1,9
0,1,9
0,1,8
0,2,8
0,2,9
0,3,9
6,3,9
6,3,10
6,3,11
5,3,11
5,3,12
5,4,12
5,5,12
5,4,12
5,5,12
5,6,12
5,0,12
0,5,6
0,5,5
0,6,5
0,5,5
0,6,5
1,6,5
0,6,5
0,0,5
0,6,5
1,6,5
1,6,4
1,5,4
2,5,4
1,5,4
0,5,4
0,5,5
0,5,4
0,5,5
0,5,4
1,5,4
6,0,13
0,0,13
0,6,13
0,6,14
0,6,13
0,6,12
0,5,12
1,5,12
1,4,12
0,4,12
0,3,12
0,3,11
0,3,12
6,3,12
0,3,12
0,4,12
0,5,12
6,5,12
6,4,12
6,4,13
3,4,19
3,5,19
3,5,18
3,5,19
4,5,19
3,5,19
3,5,0
4,5,0
4,5,19
4,6,19
4,6,0
4,5,0
4,4,0
3,4,0
3,4,1
3,4,0
3,3,0
3,2,0
4,2,0
5,2,0
6,3,18
0,3,18
1,3,18
1,4,18
1,4,17
0,4,17
6,4,17
6,5,17
0,5,17
0,5,16
1,5,16
1,4,16
1,3,16
1,2,16
1,3,16
1,3,17
1,4,17
1,4,18
0,4,18
0,4,19
5,1,19
5,0,19
5,6,19
5,6,18
6,6,18
6,0,18
6,6,18
6,5,18
6,6,18
6,5,18
6,5,17
0,5,17
0,5,16
1,5,16
1,4,16
1,3,16
1,3,17
1,2,17
1,2,18
0,2,18
0,1,10
0,1,9
0,0,9
0,1,9
1,1,9
0,1,9
0,1,8
0,2,8
0,2,7
1,2,7
1,1,7
1,2,7
0,2,7
0,1,7
0,0,7
