c,x,y,z
0,1.72383,2.59896,4.21653
1,5.58456,0.66212,11.94985
2,5.4476,2.71479,19.6008
3,3.15473,0.68663,7.57453
4,1.07103,2.27376,18.99747
5,3.04506,3.64126,17.79483
6,2.4476,6.89303,15.18076
7,5.22206,0.70068,5.54744
8,1.52049,5.04119,0.20597
9,6.03447,2.36477,7.70139
10,4.87784,6.37981,10.10281
11,4.31426,4.54831,17.08498
12,6.65311,3.09078,3.60708
13,2.35345,2.32838,19.20677
14,5.62379,6.81103,4.07328
15,1.98169,4.66359,2.65075
16,1.65682,1.09862,11.07691
17,3.29448,3.09031,11.82074
18,5.56445,2.4502,13.34313
19,1.76155,0.02742,18.24037
20,5.93745,1.55761,17.00271
21,0.01345,6.30131,16.10286
22,0.84903,4.8855,9.25029
23,3.16352,2.93149,6.80159
24,2.40632,3.78964,8.39818
25,1.04697,3.9623,11.05194
26,0.67559,6.83369,12.29861
27,1.09513,4.6294,5.15394
28,5.03675,6.67588,18.03126
29,1.32652,5.18663,13.84784
30,5.60697,0.16934,1.64373
31,3.05215,1.56812,1.30171
32,1.01562,6.13791,7.63543
33,2.35401,3.99566,15.25282
34,1.70552,0.24251,5.37723
35,5.89198,0.74491,3.95994
