Re,Rx2,Ry2,Rz2
2.0615528128088303,2.25,1,1
4.123105625617661,9,4,4
3.0,1,4,4
6.041522986797286,20.25,12.25,4
3.5,0,12.25,0
3.2015621187164243,4,2.25,4
5.852349955359813,30.25,4,0
1.0,0,0,1
6.800735254367722,25,12.25,9
3.3541019662496847,6.25,4,1
4.6097722286464435,20.25,0.0,1
5.744562646538029,16,16,1
4.358898943540674,1,9.0,9
2.692582403567252,6.25,0,1
3.9370039370059056,1,12.25,2.25
3.0,1,4,4
3.3541019662496847,6.25,4,1
3.605551275463989,9,0,4
3.0,0.0,0,9
2.23606797749979,0.0,4.0,1
3.905124837953327,0,6.25,9
4.123105625617661,4,4,9
2.23606797749979,0,4,1
4.092676385936225,2.25,2.25,12.25
3.774917217635375,12.25,1,1
5.024937810560445,1,20.25,4
3.605551275463989,9,0,4
5.385164807134504,4,0,25
5.766281297335398,20.25,4,9
4.031128874149275,12.25,0,4
5.408326913195984,20.25,9,0
6.4031242374328485,1,4,36
3.0,0,0.0,9
5.0,9,0,16
6.5,2.25,36,4
4.358898943540674,9.0,1,9
