c,x,y,z
0,0.58976,4.95891,5.8031
1,2.55183,0.54709,1.62271
2,3.51442,3.52519,5.4231
3,3.23074,0.35517,13.8031
4,5.28799,2.9217,10.28577
5,1.65887,1.83567,12.99744
6,2.05361,4.51881,6.75007
7,0.65013,6.88663,8.8215
8,3.42775,2.57573,1.83041
9,6.9189,5.40336,12.79861
10,4.15446,5.38786,10.55054
11,4.44512,6.31529,18.28888
12,6.31953,0.97512,4.75226
13,1.08521,2.22206,8.20189
14,4.5,2.4853,19.03061
15,4.93078,5.6787,7.84449
16,3.90586,0.87647,5.05475
17,5.3653,2.39176,17.64165
18,1.64584,3.67162,15.00253
19,2.59677,0.77976,10.10182
20,5.81072,2.71818,15.36734
21,0.73225,4.90586,12.34866
22,6.78921,1.3271,11.89402
23,0.89303,0.34135,15.97935
24,5.32884,5.28799,3.85297
25,0.56235,6.05261,0.65285
26,6.03055,2.63309,6.053
27,6.5,2.78581,15.79912
28,1.73675,3.50169,17.79312
29,2.36701,1.20671,17.39349
30,6.5683,3.7347,1.10798
31,1.67989,5.30568,8.19991
32,5.99603,5.42775,19.21881
33,6.78964,2.51549,2.25664
34,2.12978,5.77376,1.36419
35,2.77037,2.07103,10.94959
