Re,Rx2,Ry2,Rz2
3.774917217635375,1,12.25,1
7.632168761236874,1.0,56.25,1
3.0,4,1.0,4
6.103277807866851,16,1,20.25
6.18465843842649,12.25,1,25
3.605551275463989,0,9,4
3.774917217635375,12.25,1,1
2.23606797749979,1,0,4
5.678908345800274,1,1,30.25
2.692582403567252,1.0,6.25,0
4.301162633521313,12.25,6.25,0
4.358898943540674,9,1,9
6.34428877022476,9.0,1,30.25
6.363961030678928,6.25,30.25,4
6.082762530298219,0,1,36
3.0,1,4,4.0
5.0,0,0,25
3.774917217635375,1,1.0,12.25
3.605551275463989,9,0,4
3.3166247903554,1,1,9
4.387482193696061,6.25,9.0,4
3.3541019662496847,6.25,4,1
5.5901699437494745,9.0,16,6.25
7.697402159170326,1,42.25,16
5.5901699437494745,6.25,0,25
4.6097722286464435,0,20.25,1
5.024937810560445,4,20.25,1
3.3541019662496847,4,1,6.25
3.3166247903554,1,9,1
3.0,0,9,0
4.272001872658765,0.0,2.25,16
1.0,0.0,1,0
3.605551275463989,4,9.0,0
6.4031242374328485,36,4,1
3.0,4,4,1
7.5,1,25,30.25
