x,y,z
2,2,11
2,1,11
2,1,12
2,1,11
2,1,10
2,1,11
3,1,11
2,1,11
2,0,11
2,6,11
2,5,11
2,4,11
2,3,11
2,3,12
1,3,12
1,2,12
1,2,11
1,1,11
1,0,11
2,0,11
3,0,10
3,1,10
3,2,10
2,2,10
2,1,10
3,1,10
3,0,10
3,1,10
4,1,10
3,1,10
3,1,9
3,1,10
3,1,11
2,1,11
2,2,11
2,2,12
3,2,12
2,2,12
1,2,12
1,2,13
1,3,12
1,3,11
2,3,11
2,2,11
2,1,11
2,1,10
2,1,11
2,2,11
1,2,11
2,2,11
2,2,12
2,1,12
1,1,12
1,1,11
1,1,10
2,1,10
1,1,10
1,1,11
1,0,11
1,1,11
2,6,11
2,0,11
2,1,11
2,2,11
2,1,11
2,1,12
3,1,12
3,1,11
3,2,11
3,2,12
3,1,12
2,1,12
2,1,11
2,1,10
2,1,11
2,1,10
2,2,10
2,1,10
2,2,10
2,1,10
1,3,11
1,3,12
1,2,12
1,2,11
1,1,11
1,2,11
2,2,11
2,2,12
2,2,11
3,2,11
3,1,11
4,1,11
3,1,11
2,1,11
2,1,10
3,1,10
3,2,10
2,2,10
3,2,10
3,2,11
1,3,12
2,3,12
2,2,12
2,2,11
2,1,11
2,1,10
2,1,11
2,2,11
2,1,11
3,1,11
3,1,10
3,0,10
2,0,10
3,0,10
3,1,10
3,2,10
4,2,10
4,2,11
3,2,11
2,2,11
2,1,11
2,1,10
2,1,11
2,1,12
2,0,12
2,1,12
2,2,12
2,2,11
3,2,11
2,2,11
3,2,11
2,2,11
1,2,11
1,1,11
2,1,11
2,1,10
1,1,10
1,1,11
1,2,11
2,2,11
2,1,12
2,1,11
1,1,11
1,1,10
1,2,10
2,2,10
1,2,10
1,1,10
2,1,10
2,1,11
2,2,11
3,2,11
4,2,11
3,2,11
3,1,11
3,2,11
3,3,11
3,3,10
3,2,10
3,1,10
2,1,10
2,2,10
2,1,10
3,1,10
3,1,9
3,1,8
3,1,7
3,1,6
3,1,7
3,1,8
3,1,9
2,1,9
3,1,9
3,1,10
3,1,11
3,2,11
3,3,11
2,3,11
2,2,11
3,2,11
3,1,11
3,0,11
3,1,11
3,2,11
3,2,12
3,1,12
3,1,11
2,1,11
2,0,11
2,6,11
2,5,11
2,4,11
2,5,11
2,6,11
2,0,11
2,0,10
3,0,10
2,0,10
2,1,10
2,2,10
4,1,10
4,2,10
3,2,10
3,2,11
3,2,12
3,2,11
2,2,11
2,1,11
2,1,12
1,1,12
2,1,12
2,2,12
1,2,12
2,2,12
2,2,11
2,2,12
2,1,12
1,1,12
2,1,12
3,1,12
3,2,10
3,3,10
2,3,10
2,2,10
2,1,10
2,1,9
2,1,10
2,0,10
2,1,10
2,1,11
2,2,11
2,1,11
2,1,12
1,1,12
1,2,12
1,1,12
1,2,12
1,2,11
1,2,12
1,1,12
3,1,11
2,1,11
1,1,11
1,1,10
1,1,11
1,0,11
1,1,11
2,1,11
2,0,11
3,0,11
3,1,11
3,2,11
3,2,10
2,2,10
3,2,10
3,1,10
3,2,10
3,1,10
2,1,10
2,1,11
1,1,11
2,1,11
3,1,11
3,2,11
4,2,11
3,2,11
3,2,10
2,2,10
2,2,11
2,3,11
2,3,12
2,2,12
2,1,12
2,1,11
3,1,11
3,2,11
2,2,11
2,1,11
1,1,11
1,2,11
2,1,11
2,0,11
3,0,11
2,0,11
2,0,12
2,1,12
2,1,11
2,0,11
2,6,11
2,5,11
2,6,11
2,0,11
1,0,11
2,0,11
2,0,10
2,0,11
3,0,11
2,0,11
3,0,11
3,0,10
3,2,11
3,1,11
3,1,12
2,1,12
2,1,11
1,1,11
1,1,10
2,1,10
2,1,11
2,1,12
2,1,11
2,1,12
2,1,11
2,1,12
2,0,12
2,0,11
2,1,11
2,2,11
2,2,12
2,3,12
2,1,10
2,2,10
1,2,10
1,2,11
1,3,11
1,2,11
1,3,11
1,3,12
1,2,12
1,1,12
1,2,12
0,2,12
6,2,12
5,2,12
6,2,12
0,2,12
1,2,12
2,2,12
2,1,12
1,1,12
2,3,12
2,2,12
2,2,11
2,2,10
2,2,11
2,2,12
2,1,12
3,1,12
3,2,12
3,1,12
3,2,12
3,2,11
2,2,11
1,2,11
2,2,11
2,3,11
3,3,11
3,2,11
2,2,11
2,2,10
1,2,11
2,2,11
2,1,11
2,2,11
2,2,12
2,3,12
1,3,12
1,2,12
1,1,12
1,1,11
2,1,11
2,2,11
2,2,10
3,2,10
2,2,10
2,2,11
3,2,11
2,2,11
2,2,12
3,2,12
3,1,10
3,2,10
3,1,10
3,1,9
3,1,8
3,1,7
3,1,8
3,1,9
3,1,10
2,1,10
1,1,10
2,1,10
2,0,10
2,1,10
2,1,9
2,1,10
3,1,10
3,2,10
2,2,10
3,2,10
1,1,12
1,2,12
1,2,13
1,2,12
1,3,12
2,3,12
2,3,11
2,2,11
3,2,11
3,1,11
3,1,12
3,1,11
2,1,11
2,0,11
2,0,10
2,1,10
2,1,9
2,1,10
2,0,10
2,0,11
1,2,11
2,2,11
3,2,11
2,2,11
2,3,11
1,3,11
1,3,12
1,2,12
1,2,13
1,2,14
1,2,13
1,2,12
0,2,12
6,2,12
0,2,12
1,2,12
1,1,12
1,2,12
1,2,11
1,3,11
2,2,12
3,2,12
3,1,12
2,1,12
1,1,12
1,2,12
2,2,12
2,1,12
2,0,12
2,0,11
2,1,11
2,1,10
2,1,11
2,2,11
3,2,11
2,2,11
1,2,11
1,2,12
1,3,12
2,3,12
2,3,12
2,2,12
1,2,12
1,2,13
1,2,12
0,2,12
6,2,12
5,2,12
6,2,12
0,2,12
1,2,12
1,1,12
1,2,12
1,1,12
1,2,12
1,2,11
1,2,12
1,1,12
1,1,11
2,1,11
4,1,9
4,1,10
3,1,10
3,0,10
3,1,10
4,1,10
5,1,10
4,1,10
4,2,10
3,2,10
2,2,10
2,2,11
2,2,10
2,3,10
2,2,10
1,2,10
1,2,11
1,2,12
1,2,11
1,3,11
1,3,11
2,3,11
2,2,11
1,2,11
2,2,11
2,1,11
3,1,11
3,2,11
4,2,11
3,2,11
4,2,11
3,2,11
2,2,11
2,2,10
2,1,10
2,2,10
1,2,10
