Re,Rx2,Ry2,Rz2
3.905124837953327,6.25,0,9
3.905124837953327,6.25,9,0
1.0,1,0,0
3.0,4.0,1,4.0
5.024937810560445,20.25,4,1
6.442049363362563,20.25,1,20.25
3.3166247903554,9,1,1
3.3541019662496847,6.25,1.0,4
2.23606797749979,4,1,0.0
3.3166247903554,9,1.0,1
3.0,1,4,4
1.0,1,0,0
3.5,12.25,0.0,0
4.8218253804964775,1,6.25,16
2.5,0,4,2.25
5.024937810560445,4,20.25,1
5.385164807134504,4.0,16.0,9
4.6097722286464435,0,20.25,1
2.692582403567252,0,6.25,1
4.5,12.25,4,4
3.774917217635375,1,12.25,1
3.0,4,4,1
2.692582403567252,1.0,6.25,0
9.669539802906858,72.25,20.25,1
4.123105625617661,4,9,4
5.766281297335398,20.25,4.0,9
4.58257569495584,1,16,4
5.5,9,9.0,12.25
4.716990566028302,9,12.25,1
8.74642784226795,42.25,4,30.25
6.34428877022476,30.25,1,9
4.58257569495584,1,4.0,16
5.678908345800274,16,12.25,4
3.605551275463989,4,0.0,9
3.0,1,4,4
4.123105625617661,4,4,9
