Re,Rx2,Ry2,Rz2
4.5,4,12.25,4
5.408326913195984,20.25,0,9
4.5,4,12.25,4
4.387482193696061,4,9,6.25
4.743416490252569,0,20.25,2.25
3.3166247903554,1,1,9
1.7320508075688772,1,1,1
3.605551275463989,9,0.0,4
4.301162633521313,6.25,12.25,0.0
6.363961030678928,6.25,30.25,4
8.200609733428363,16,42.25,9
2.23606797749979,0,1,4
4.5,4,12.25,4
1.7320508075688772,1,1,1
7.176350047203662,9,12.25,30.25
4.358898943540674,9,1,9
3.3541019662496847,1,6.25,4
5.916079783099616,25,1,9
4.716990566028302,1,12.25,9
3.3166247903554,9,1,1
7.632168761236874,56.25,1,1
4.123105625617661,1,16,0
3.0,1,4,4
2.23606797749979,0,4.0,1
2.23606797749979,0,4.0,1
5.787918451395113,12.25,9,12.25
3.605551275463989,0.0,9,4
5.024937810560445,1,4,20.25
4.123105625617661,1,0.0,16
5.937171043518958,6.25,4,25
4.5,12.25,4,4
3.3541019662496847,4,1,6.25
4.58257569495584,4,16,1
3.0,4,4,1
5.024937810560445,1,20.25,4
3.3166247903554,9,1,1
