c,x,y,z
0,3.62077,4.71126,2.23756
1,4.56472,3.29718,18.90222
2,3.02381,2.4476,3.79912
3,2.67624,5.21598,11.95036
4,2.08341,6.72828,4.1008
5,2.78802,0.92546,16.56196
6,6.60697,4.20033,17.40367
7,0.22726,5.5147,5.5
8,6.34351,1.91375,5.38825
9,3.59319,6.80236,12.91911
10,0.0631,3.03049,10.34849
11,6.99056,3.4036,0.55028
12,3.40999,3.16997,6.94806
13,5.41059,3.82884,14.55003
14,0.99689,5.40835,12.2976
15,3.17952,0.48412,0.25655
16,6.14543,2.38952,9.06212
17,2.13764,4.28139,7.59812
18,5.27794,6.45633,14.77882
19,1.13114,6.07225,16.86073
20,4.47089,0.35977,19.00498
21,6.77448,6.70091,8.19841
22,2.4189,2.4317,16.15113
23,5.66533,5.22845,14.55496
24,1.9259,3.65649,9.24655
25,0.22751,0.05056,1.48993
26,4.73675,1.71201,14.44165
27,0.90066,3.24525,4.40072
28,0.81072,1.52049,13.09882
29,3.26073,1.70282,10.65737
30,1.92775,0.02139,7.5251
31,5.57201,1.63061,2.5998
32,3.5,3.60697,13.38104
33,2.26158,5.98199,18.29961
34,2.06708,0.62982,0.78839
35,2.59599,5.89999,6.84937
