c,x,y,z
0,6.83407,2.56173,2.60644
1,6.91609,6.52366,14.1525
2,2.11628,2.90844,8.55628
3,4.55208,4.72766,17.30057
4,1.24937,6.73381,19.24711
5,5.55944,1.44378,10.89924
6,6.13364,5.34363,18.75249
7,2.4566,0.02489,4.05039
8,4.81898,2.3801,11.95388
9,1.60482,4.22547,13.95173
10,6.60708,5.63135,14.89829
11,3.97928,1.03677,8.39924
12,6.38018,5.39399,12.54579
13,4.28228,0.3,15.196
14,3.60601,3.5,4.31828
15,1.01626,1.86474,5.1956
16,7.34851,5.74721,7.00236
17,1.91202,1.91246,12.24182
18,5.29749,1.1799,4.25393
19,4.19978,2.57259,5.05015
20,3.47837,5.40174,5.94891
21,1.12769,1.95741,15.75203
22,2.35652,6.3623,18.55051
23,7.19246,2.64661,15.6529
24,3.66226,2.89952,16.75208
25,3.91539,3.16789,15.90113
26,4.21609,4.7316,19.61279
27,3.44713,1.28959,4.75328
28,7.24411,5.32395,17.85391
29,6.45598,6.88212,9.34856
30,1.36983,5.3243,3.74597
31,3.64435,5.53709,7.39252
32,4.6497,3.28824,7.55003
33,0.09206,1.44582,5.29963
34,2.44987,6.2074,10.4502
35,0.91372,3.03765,13.69752
