c,x,y,z
0,1.83833,5.21494,5.45206
1,5.39037,5.11275,17.61344
2,1.47042,1.14468,2.90123
3,3.53334,4.74011,2.34113
4,1.22945,1.55175,8.15184
5,1.98647,6.24588,11.55233
6,5.51887,4.40561,4.08087
7,1.99385,2.22925,1.24908
8,5.29823,3.63718,9.81681
9,6.88663,4.76926,13.65151
10,0.38238,4.37221,18.55079
11,2.02742,1.37354,19.44946
12,3.06922,4.417,8.95546
13,4.77436,5.95691,14.66451
14,5.40999,0.45796,11.2976
15,4.89303,1.27172,4.60029
16,3.25069,1.34827,6.643
17,6.34051,5.60035,7.45854
18,0.35042,0.88487,10.4002
19,2.95633,3.682,4.37541
20,4.85444,6.5,2.64829
21,1.18963,5.69791,16.29956
22,6.29718,5.5,1.25282
23,0.52416,6.81337,15.84964
24,5.69386,2.61214,10.65151
25,6.69172,2.0631,13.89616
26,3.38173,3.32838,4.75345
27,1.15466,6.03195,1.63918
28,0.89999,5.17093,8.24713
29,4.96358,4.2127,16.22596
30,3.5,4.77591,14.44256
31,4.46701,2.4732,10.30101
32,1.77975,1.45169,14.69577
33,6.43937,0.27617,19.40725
34,4.03055,1.10697,15.79806
35,3.65259,2.42295,17.62861
