c,x,y,z
0,4.12796,0.13114,4.2024
1,5.61551,0.13791,15.90123
2,5.45169,3.54613,18.64969
3,1.38663,1.61214,6.1766
4,0.41972,1.3672,6.34384
5,2.18928,1.4476,16.5
6,5.39774,5.70634,0.69936
7,2.44512,5.32062,2.22049
8,0.44239,3.82864,2.55028
9,0.38247,6.12978,17.49478
10,0.09031,5.08746,5.37502
11,1.64863,5.0,19.25282
12,5.9906,0.29993,12.49504
13,1.28346,0.39965,14.15063
14,3.34373,6.06101,6.25115
15,1.68471,0.82223,2.50541
16,1.84741,5.27398,12.08054
17,3.35874,4.77975,10.47238
18,2.90221,2.91772,6.86968
19,2.54548,1.5901,19.7024
20,4.0519,3.31529,17.09882
21,4.84253,0.6093,1.58671
22,0.17149,4.20556,13.61337
23,1.44239,4.13417,15.1969
24,3.18337,2.15473,12.34772
25,4.82581,5.52958,7.74468
26,4.64341,2.04367,10.8992
27,5.68279,1.65952,6.54604
28,0.20573,3.20374,9.7024
29,5.15649,3.65089,13.70667
30,2.86244,6.86441,9.79554
31,1.13439,0.67733,8.92717
32,4.40104,5.37582,14.9002
33,4.54313,3.33383,3.6489
34,1.51571,6.90834,18.44946
35,4.0,2.54082,19.6644
