c,x,y,z
0,1.60697,1.0742,7.99771
1,6.73675,0.58536,0.3027
2,4.51765,1.90586,3.40629
3,0.1369,5.48727,15.0722
4,3.73675,4.60963,8.42345
5,3.5872,2.66359,11.2976
6,4.64958,4.31715,0.33763
7,5.97258,0.04819,10.12011
8,3.55992,5.5811,5.44946
9,4.39303,4.30163,15.14765
10,1.79329,1.3346,11.29861
11,2.57225,2.86583,19.55079
12,2.65464,5.76979,0.75092
13,1.90586,3.63189,15.05015
14,2.0,4.58416,17.15415
15,1.23074,3.35151,8.84449
16,2.6836,5.94108,6.34013
17,6.24735,1.94944,1.21496
18,3.16203,2.26325,16.89818
19,3.3253,0.63333,13.19887
20,5.3568,0.43937,14.947
21,1.87204,4.70282,2.3089
22,3.90382,6.14162,9.99502
23,0.84527,6.86924,13.75221
24,3.85883,2.61214,6.72801
25,5.41651,6.05361,3.70039
26,6.81037,0.44362,4.12777
27,4.45515,5.9546,17.30562
28,6.38075,1.7408,6.43613
29,5.42924,3.33179,12.80462
30,5.2359,3.5,2.32265
31,5.96525,1.68471,9.0
32,0.70175,1.73863,19.8992
33,5.72802,5.57103,17.18621
34,2.0,0.84741,3.40123
35,6.91584,5.5,9.15372
