c,x,y,z
0,0.39809,0.00776,6.74197
1,1.60647,6.96054,17.2976
2,2.5524,1.68471,0.70976
3,3.60235,2.0987,9.1137
4,2.87844,5.09587,3.65312
5,0.97951,4.42427,14.30258
6,5.53775,4.89531,18.05142
7,0.26054,5.18385,2.44997
8,6.72206,0.78392,2.89582
9,4.55638,0.07666,16.10286
10,4.12353,1.57724,4.19887
11,6.20826,2.0193,18.34896
12,6.71222,0.8602,10.30264
13,4.71918,2.9844,13.0
14,3.10697,4.4189,7.25029
15,3.48602,4.46225,0.15415
16,5.0454,5.77603,8.30673
17,1.5,4.65627,6.67838
18,2.08352,2.13114,11.94525
19,0.75475,2.92775,17.89818
20,1.75652,6.5,14.30159
21,4.92453,2.10306,4.20808
22,5.93866,3.18355,16.79554
23,1.02417,6.63787,14.80949
24,1.38686,5.78799,10.3992
25,5.71201,3.82604,1.79497
26,0.96937,5.04636,11.99486
27,0.4189,2.64849,6.3987
28,4.25294,4.15473,10.64853
29,5.5,0.0631,13.97133
30,5.87099,1.45169,9.34925
31,0.05056,1.27794,3.75861
32,4.34473,2.81208,14.6934
33,4.94771,5.79985,19.44397
34,0.94639,3.65115,0.05194
35,3.67162,5.44519,4.45105
