c,x,y,z
0,0.74018,4.57942,2.5
1,2.297,5.55209,2.71922
2,1.03677,0.38136,10.29566
3,3.12762,2.69322,0.58053
4,0.24787,2.37592,7.80009
5,6.49109,4.44354,11.05261
6,3.21661,5.20251,8.94333
7,6.09437,1.82486,0.112
8,6.04116,6.54395,17.79868
9,5.37541,3.49442,18.60272
10,0.79596,0.82661,4.04827
11,0.33375,2.66839,8.90303
12,4.63354,5.09437,0.15775
13,4.62979,6.63916,10.70633
14,2.96235,2.12208,3.39924
15,4.54665,1.00626,4.24427
16,1.40521,1.76658,2.76653
17,2.02288,1.55013,17.2552
18,5.53709,2.93205,15.94961
19,3.93121,6.02662,10.65144
20,0.39178,6.63916,17.20623
21,3.44168,4.09156,11.24601
22,1.54833,5.60199,16.25045
23,1.61036,3.5,12.10272
24,6.2113,2.23037,11.45288
25,6.06914,6.04818,14.89342
26,6.91827,1.44792,10.80222
27,1.84342,0.30782,8.25028
28,1.23544,5.55528,1.24792
29,6.12634,2.5,14.116
30,1.5,0.76837,14.20372
31,3.4097,6.2616,9.2071
32,6.32086,0.7926,13.85138
33,1.30983,6.94924,1.13664
34,4.00196,1.2006,1.65001
35,3.82275,3.20251,8.55003
