c,x,y,z
0,2.74465,6.27534,3.85
1,2.91142,1.05414,14.5
2,1.10601,5.07179,11.35
3,4.81684,7.18433,16.15
4,4.16292,6.05205,10.25
5,1.46077,3.78726,19.05
6,6.00248,2.42041,10.35
7,0.57582,0.94122,17.05
8,3.1157,0.49322,1.45
9,1.90844,0.40635,10.15
10,7.45599,3.65264,18.6
11,3.8116,6.44535,18.45
12,0.49322,3.55428,6.95
13,5.1177,4.57772,8.85
14,2.0,1.19905,3.5
15,5.69934,2.80777,4.0
16,3.04142,2.33564,11.8
17,6.58048,1.71337,1.2
18,0.78827,2.16479,14.35
19,2.3687,4.84966,16.45
20,7.17742,4.24781,16.45
21,4.94061,6.37164,6.85
22,0.75631,4.47391,0.55
23,5.13422,2.02107,14.45
24,3.64441,3.60601,7.9
25,7.45144,6.37287,8.65
26,7.09472,1.21643,17.95
27,1.67062,3.59096,1.65
28,1.72766,3.1881,7.0
29,6.91952,3.60509,10.8
30,5.15265,4.82882,18.1
31,5.59641,1.51552,5.3
32,2.13692,5.18232,14.95
33,2.84582,2.96915,4.7
34,4.5,4.36213,13.25
35,4.20011,2.16789,1.2
