c,x,y,z
0,1.9388,2.13253,1.6
1,3.77761,4.95397,12.2
2,1.37809,3.45858,7.95
3,1.38964,6.37279,17.1
4,3.5,7.25,5.3
5,1.77742,7.05873,13.35
6,6.74009,1.8733,14.3
7,4.39399,2.09916,16.3
8,5.43127,4.33708,7.1
9,3.22491,6.14361,16.5
10,2.96405,2.86747,12.3
11,3.56034,2.2641,18.8
12,2.76006,1.5434,5.5
13,3.21038,5.08387,3.25
14,4.72493,4.78962,9.55
15,0.7384,7.36702,6.4
16,7.37394,4.67639,9.8
17,1.71887,5.297,2.25
18,3.28962,6.46501,18.7
19,5.56692,3.18718,17.8
20,0.33375,7.13296,11.95
21,4.81011,0.87309,11.3
22,6.17347,4.23073,1.3
23,4.1884,1.76715,9.3
24,6.38409,0.89242,0.8
25,5.02435,3.22436,4.95
26,4.01335,3.86658,17.95
27,3.19386,3.66699,1.1
28,1.41465,3.13253,13.1
29,7.15712,2.28962,4.4
30,6.37962,6.84455,18.15
31,4.9522,4.24346,4.25
32,2.5,6.14354,11.15
33,5.66839,1.40439,7.7
34,0.84499,3.14006,18.85
35,5.52142,6.0,2.4
