c,x,y,z
0,4.89399,4.26146,3.75
1,2.21501,3.92069,14.2
2,1.04142,1.76658,8.35
3,5.95293,3.63991,17.6
4,6.59426,2.71412,13.35
5,2.12585,3.80822,18.8
6,5.64435,3.33161,10.2
7,2.28113,5.33553,16.5
8,4.61036,6.81938,1.1
9,2.20084,0.14426,7.25
10,4.47512,3.54833,18.2
11,4.29749,5.20031,17.8
12,5.02837,6.75594,6.4
13,5.22048,3.07383,7.8
14,6.1585,3.07812,4.15
15,0.11567,6.01042,5.95
16,4.5,5.79118,9.45
17,0.91567,0.02758,2.45
18,3.39746,4.15961,11.25
19,6.87368,6.5039,15.0
20,0.07825,7.11297,17.4
21,2.61036,4.28113,6.1
22,0.07461,5.04142,0.9
23,5.88626,7.05601,11.0
24,2.16789,3.05311,8.8
25,2.44354,6.16789,8.35
26,3.66421,0.43611,18.85
27,1.4976,2.39518,1.1
28,1.35507,4.0757,7.25
29,1.95374,2.28849,14.15
30,4.85494,7.44682,18.75
31,2.27234,3.24487,2.9
32,4.91522,0.94689,15.85
33,2.297,6.83466,3.0
34,3.42519,1.13905,15.3
35,0.76279,2.22491,0.9
