c,x,y,z
0,1.2442,1.86017,1.6
1,2.95741,5.09624,13.25
2,6.62386,7.00668,9.15
3,0.59085,4.88367,16.35
4,1.71887,4.41664,8.15
5,7.25,6.90887,13.55
6,2.05311,2.89362,16.0
7,0.42622,5.51357,14.1
8,6.39142,4.77742,6.6
9,3.89399,6.25982,17.9
10,4.90349,6.94932,15.4
11,3.69823,2.45893,19.35
12,2.94749,1.24359,4.6
13,3.09807,4.1884,3.75
14,4.06624,0.69393,7.85
15,2.02504,0.60858,8.95
16,4.43251,5.00925,10.6
17,7.45846,5.33834,0.95
18,3.12735,5.85475,17.85
19,5.4566,3.08184,18.4
20,3.26763,1.9388,13.0
21,1.29749,0.54596,11.6
22,6.38114,1.5347,2.75
23,4.00293,5.00047,8.55
24,2.44582,0.96818,1.75
25,3.86116,5.12585,4.0
26,2.70898,3.12208,18.55
27,2.32491,3.67902,1.0
28,0.01187,3.33492,15.95
29,5.1884,7.13665,4.55
30,6.52764,0.76834,17.65
31,1.6359,7.10156,3.95
32,3.07805,2.2625,11.55
33,7.43764,1.94418,5.9
34,0.6884,6.13245,17.35
35,5.53275,6.61934,1.15
