c,Rg
0,2.6060221916361344
1,2.277045741328004
2,2.3917563547527156
3,1.900545955929506
4,2.266119087007565
5,1.9912542506169322
6,2.0291563658328555
7,2.637232523081725
8,2.1076653609147735
9,1.8014800405499916
10,1.8623570190755585
11,2.295134418721483
12,2.049053280737229
13,2.453759934223395
14,1.9524223648841972
15,2.728603414386195
16,2.076863256211154
17,2.2990822887621922
18,2.267327047450367
19,2.874513089916273
20,2.6087583837910326
21,2.34623062881721
22,2.252284599112643
23,2.7017670166948147
24,2.236201295053735
25,1.5836009108358078
26,2.15960803276891
27,2.1285137288962925
28,1.946438179162133
29,2.91786189015176
30,2.215347473332344
31,2.1843010793386517
32,1.9073258097136945
33,1.949247268460315
34,1.8685118767618258
35,2.5072827805814004
