c,Rg
0,2.961509337618235
1,2.1793773127203093
2,2.136142840589084
3,2.7349881958246183
4,2.7063398861377332
5,1.7708427639121438
6,1.6987093393809314
7,1.8822948624484952
8,2.3303434087275634
9,1.5557839892800027
10,2.8356495234249244
11,2.157276855343328
12,1.966781445153477
13,2.651886048174016
14,2.154704628017493
15,2.1610228408094163
16,2.083276285133587
17,2.212567383697048
18,1.5878172455292205
19,2.476693817673069
20,3.371880997914962
21,1.649277275960595
22,2.280852549574391
23,2.9378494738328578
24,2.5525976136085378
25,2.0006646401883548
26,2.7070838186136754
27,2.2797103074952307
28,1.9309225965843377
29,1.6174502081053375
30,2.1998007344302803
31,2.102845897563585
32,2.941028104132975
33,2.500995634802268
34,2.6414087293715074
35,2.1904539846570623
