c,x,y,z
0,3.92394,6.38964,6.2
1,1.4011,2.40174,10.25
2,7.07776,2.74245,9.85
3,6.76867,0.20507,11.4
4,1.71165,2.85391,4.75
5,1.20568,4.60601,19.45
6,6.49142,5.39801,6.35
7,7.27993,0.6178,12.25
8,4.87174,6.67571,1.4
9,5.87973,1.26784,11.4
10,2.87696,1.01417,15.15
11,4.78113,2.95971,19.3
12,1.3554,6.81678,9.05
13,0.99269,3.3116,7.75
14,2.51885,3.29456,5.55
15,0.28806,4.63937,7.1
16,5.66166,3.79008,8.4
17,5.21038,6.96478,7.6
18,4.91906,3.36263,10.15
19,3.89399,2.44987,13.75
20,0.32529,0.22567,10.95
21,1.54665,2.59696,4.45
22,1.64176,5.00997,0.65
23,5.48324,3.90349,10.55
24,1.21558,5.53709,7.05
25,1.94689,0.33414,10.95
26,3.56263,0.95814,17.3
27,4.15133,2.77742,0.6
28,1.5174,5.09437,9.3
29,3.5,4.6446,8.8
30,4.73854,1.55208,14.5
31,7.37162,6.14867,2.35
32,4.55418,5.17615,9.25
33,2.14767,7.35474,2.75
34,3.6884,3.92411,10.95
35,5.18232,0.92201,3.95
