c,Rg
0,1.4829780645714215
1,2.793665543779355
2,2.4321740068712194
3,2.5920040337159973
4,2.319090335476391
5,2.1960183698002163
6,2.12824678573703
7,2.256473143314584
8,2.429470107183869
9,2.5184664041634544
10,2.608167605753127
11,2.0372911457373983
12,2.1471990641996843
13,3.0309961452466414
14,1.776397533352262
15,2.1742366308431107
16,2.739294076436482
17,2.6447843653500374
18,2.1391033762069567
19,2.0923557250381686
20,1.9730535258071433
21,2.13715726899075
22,2.1161686731685636
23,1.875615395037053
24,2.3818336792479866
25,1.7572843988666147
26,2.164438510399406
27,1.794866197157883
28,2.2156253746967245
29,2.019667095785837
30,2.3327607325656015
31,1.698077659148721
32,1.9795347322540213
33,1.845944241844807
34,2.036116250242112
35,1.5645012610093991
