c,Rg
0,4.876483844779966
1,4.545469550574506
2,5.184257646220913
3,4.51892723801789
4,4.627667360658067
5,4.018098558335771
6,3.8814535704295117
7,3.573977193547827
8,3.797876101665245
9,4.976061842471414
10,4.3255217627588
11,3.824921848103566
12,4.927476752263779
13,4.85486559544134
14,4.211072775742543
15,3.9138304451010653
16,4.9875672984833
17,2.857210675904036
18,3.8783611606192636
19,4.273624092453616
20,4.5468359916979635
21,4.591891565716682
22,4.287781623462183
23,3.9743397482474996
24,4.4119305674047045
25,4.334168051621902
26,4.504971668823234
27,3.5406188276345136
28,5.338551728699461
29,5.212967669427847
30,2.657193229330528
31,4.277986128600699
32,4.682584965945626
33,4.414890522051481
34,5.563855673900969
35,4.330147685472171
