c,Rg
0,1.6634437749740747
1,2.783754251007082
2,2.121539456621064
3,2.4262841157003856
4,2.479020330231279
5,2.1736683646315504
6,1.718398121769225
7,2.060561309400912
8,2.704725677199076
9,2.053101248282705
10,1.6540216560855543
11,2.158776443497566
12,1.916162238042489
13,2.0600306312528462
14,1.8327566091000735
15,2.0733295348545053
16,1.5313756203165834
17,2.2707136914415256
18,1.9013915036099218
19,2.3552803287294704
20,2.376914608583993
21,2.5934945679526686
22,2.6023384182115903
23,2.0989978136243974
24,1.9336255635722237
25,2.0582452274935563
26,1.8239311878467346
27,1.988093879322604
28,2.1989963625481512
29,2.891156440077223
30,1.8400190430536312
31,1.708438133178957
32,3.0531395396378462
33,2.4188264322187316
34,2.21692886710422
35,1.8491214664537319
