c,Rg
0,2.31739482784009
1,1.9036302508890746
2,2.4772171092578863
3,1.9005214579688385
4,1.419554844167706
5,2.1922371962221607
6,1.7440272081593224
7,2.1884526804342834
8,2.1155716020262703
9,2.295357086402898
10,1.8953303041950234
11,2.6001164571803312
12,2.511894440238284
13,1.7467896795264164
14,2.2764129222968315
15,2.8466716453079024
16,1.70041567074054
17,2.1283269183328017
18,2.2005466078454234
19,1.8853680986481125
20,1.6101697264574313
21,2.523705957079786
22,2.1850408522039126
23,2.0472829897696116
24,1.981993674384457
25,2.1999178870357867
26,2.3143602813952713
27,1.4269028216735715
28,1.7961574286515092
29,2.4435687844830563
30,2.572773234663327
31,2.2515824355772542
32,2.2926881757666044
33,1.354667935990219
34,2.0925945599900615
35,1.7480735053767047
