c,x,y,z
0,2.64971,2.92694,2.55
1,5.39518,4.54344,17.35
2,6.50678,4.35021,14.15
3,3.86461,2.36344,16.6
4,3.84842,6.21439,10.45
5,2.0,4.6277,17.15
6,1.39399,3.94939,10.35
7,6.5243,4.38219,16.85
8,4.21131,7.23961,1.55
9,5.85192,3.32874,10.1
10,1.38964,1.85163,13.2
11,3.94785,0.53942,19.05
12,4.05108,7.25474,12.3
13,0.8872,4.20878,8.75
14,4.78145,0.52027,5.8
15,5.71038,4.02229,10.05
16,3.66166,2.10311,7.55
17,5.02171,5.62952,1.15
18,2.63538,7.43162,10.25
19,0.99458,2.61158,18.35
20,1.13273,6.7131,16.55
21,6.1539,1.9824,3.75
22,4.51021,5.08094,1.8
23,4.07792,1.01204,14.65
24,6.75356,6.28041,7.35
25,7.43023,2.75942,7.35
26,2.93888,2.88195,18.95
27,5.43129,3.44987,1.7
28,4.03595,3.63543,9.4
29,0.26266,5.30035,7.45
30,0.77391,6.32787,19.0
31,6.81458,0.9893,4.7
32,2.97583,6.77946,14.05
33,0.67393,1.55093,3.4
34,3.69178,3.55646,14.55
35,2.87402,1.32416,1.2
