c,Rg
0,2.3270512352975814
1,2.5802287449371617
2,1.5680263112588386
3,2.2696077619271575
4,2.556130341355855
5,1.6002299181367656
6,1.9404561614733795
7,2.6029283428093057
8,1.605181271383391
9,3.0345396114073053
10,2.0185028618508323
11,2.039639771185098
12,1.8205469344403071
13,2.060640021765083
14,1.873812953418777
15,2.28371410761067
16,2.1599818963130217
17,2.0033363934446955
18,2.806971108454806
19,1.9866627676583664
20,2.6524864341594663
21,2.4678864249596257
22,1.9125495466784643
23,2.535605530775637
24,2.466846108738849
25,2.085191186366373
26,2.2488362226271614
27,2.1347522086649775
28,2.197731147092383
29,2.0959113692377356
30,2.20797475438466
31,2.166354170605536
32,2.3287482303804334
33,1.9355307581126164
34,2.3689756095409678
35,2.3039461999361013
