c,x,y,z
0,2.18316,2.361,2.05
1,2.72071,4.46711,14.1
2,1.60291,4.42226,7.3
3,1.06475,0.4732,16.95
4,7.25,5.27234,3.55
5,7.40977,7.16889,11.55
6,0.84083,4.04651,13.85
7,6.42211,1.44354,16.7
8,2.74307,1.22258,5.1
9,4.78962,6.14687,14.4
10,5.43888,0.05893,8.9
11,4.61615,2.48466,18.95
12,6.32252,1.14968,9.65
13,4.67062,5.44106,2.25
14,5.94256,3.63937,12.15
15,3.22048,1.75152,8.85
16,5.36012,3.15305,8.7
17,1.94061,7.05318,2.25
18,3.07741,7.24458,17.85
19,5.9014,3.75654,16.85
20,3.08403,0.36535,13.9
21,1.78113,5.28168,12.2
22,7.17103,3.78551,1.75
23,2.45999,3.27446,11.55
24,3.57212,0.63293,1.3
25,4.92759,4.85615,5.7
26,4.83211,5.82619,18.85
27,2.94709,3.71268,0.85
28,3.44582,4.43069,17.6
29,7.25,2.4462,3.8
30,6.66986,6.25032,17.85
31,4.01558,6.79276,4.2
32,1.08554,6.27218,10.0
33,3.70412,4.32566,8.2
34,1.59404,5.81611,18.2
35,5.5848,6.76237,1.95
