c,Rg
0,2.278523221057885
1,1.9869768608869105
2,2.6967747258530887
3,2.3662277767366344
4,1.9650630947885617
5,2.2621085687694125
6,1.9294181445451373
7,2.721535161136082
8,2.2345750094369174
9,2.0230255936344452
10,1.8283097774994257
11,2.8004162865188453
12,2.1220466272445573
13,2.174357671796432
14,2.4661780313878396
15,1.7358573149887637
16,2.2463203161170044
17,2.288016067950573
18,1.9084871194220832
19,1.6503131053227444
20,2.284251793673368
21,2.286852557927599
22,2.1914798172924157
23,2.1555254129330046
24,1.66532338745362
25,1.8254250924373754
26,1.5553025965386928
27,2.2240826577490327
28,2.8452905481338813
29,1.973992852697294
30,2.230939561081833
31,2.1754742571678483
32,1.9472847897778074
33,2.44969072374453
34,2.5235733717290647
35,2.3022491390160185
