c,Rg
0,2.4200187067458794
1,2.700979947074765
2,2.1541483961881545
3,3.248335455860432
4,2.141338703638451
5,1.5643811709746445
6,1.7579782629486633
7,2.0945648450215146
8,1.8191068116523559
9,2.3697667608859736
10,2.326524802898091
11,2.882771284528136
12,1.9450348637492338
13,2.4601159568808946
14,2.2453360391041692
15,2.2179557103332788
16,2.262238040547458
17,2.932707113657959
18,1.9815567983280218
19,2.3782640526442815
20,2.1469226917148183
21,2.70561565579814
22,2.0984936911270426
23,2.6719399547519775
24,2.3442716177098593
25,2.7150346676423855
26,2.1094881005826984
27,2.19924134739687
28,2.2736050042168716
29,2.5593899301982104
30,2.652914597419223
31,1.9084338639051655
32,2.9972961386055936
33,1.922339997425013
34,2.0025857268291913
35,2.083485162366174
