19.000000,0.000000,0.000000
12.420861,2.286009,0.381002
10.951915,2.298930,0.383155
9.603240,2.645555,0.440926
8.134290,2.487817,0.414636
6.716481,2.514476,0.419079
5.104464,1.750106,0.291684
5.137012,1.944395,0.324066
5.696002,2.045966,0.340994
5.632248,1.569830,0.261638
5.686241,1.869910,0.311652
5.301991,1.905082,0.317514
5.359312,1.973300,0.328883
5.859465,2.112147,0.352025
4.778424,1.622061,0.270344
5.082650,1.737242,0.289540
5.228129,1.443728,0.240621
5.557777,1.858746,0.309791
4.932883,1.712831,0.285472
5.291503,1.580825,0.263471
5.666667,1.706615,0.284436
5.158596,1.792363,0.298727
5.244044,2.106927,0.351155
5.661763,2.428344,0.404724
4.876246,1.869753,0.311625
5.228129,1.516508,0.252751
5.301991,1.875284,0.312547
5.542763,1.899916,0.316653
5.390321,2.478391,0.413065
5.364492,1.752427,0.292071
5.725188,1.975176,0.329196
5.592654,1.996512,0.332752
5.364492,1.521264,0.253544
5.906682,2.226771,0.371129
5.400617,2.330491,0.388415
5.477226,1.567317,0.261219
4.904646,1.551641,0.258607
5.265190,1.571383,0.261897
4.921608,2.023530,0.337255
5.153208,1.976912,0.329485
5.617433,1.704701,0.284117
