c,x,y,z
0,2.75654,3.29896,2.8
1,1.7254,1.64634,13.5
2,4.99878,3.8987,7.55
3,1.19613,1.29144,18.25
4,4.49017,4.81388,2.8
5,2.13333,3.88002,12.45
6,4.7687,4.73777,13.25
7,2.12737,0.46014,15.65
8,2.09651,1.03785,6.55
9,5.82866,6.08392,14.9
10,4.88932,7.29791,11.25
11,4.02587,5.96045,18.8
12,5.23807,2.03444,9.6
13,6.29279,5.1029,1.4
14,1.5518,2.47946,16.95
15,4.05311,5.41904,9.1
16,7.30107,3.4635,6.55
17,0.93917,0.36696,3.8
18,3.2893,0.45956,18.55
19,7.35548,1.69335,15.15
20,4.44987,1.7224,14.6
21,2.53612,1.66553,9.6
22,0.41267,3.38964,1.9
23,5.08554,2.57606,10.1
24,3.44885,0.3332,1.45
25,0.511,7.17054,4.0
26,6.09454,2.72169,18.7
27,2.17757,4.63102,0.85
28,4.20594,4.68428,17.5
29,5.45958,3.76658,6.5
30,6.5243,5.59785,17.5
31,3.20989,5.43987,4.9
32,0.26672,2.5,11.35
33,6.10312,0.8476,6.75
34,1.68461,4.75087,18.5
35,3.25412,0.4018,1.25
