c,Rg
0,1.5346427445174335
1,2.646443989847509
2,2.6699372114340068
3,2.436782472523963
4,1.9114143192934387
5,1.888620801563935
6,2.0021064150039583
7,2.589452794414295
8,1.9910899278786984
9,1.8047953795375253
10,2.6456501718859204
11,2.8826921970442836
12,2.334154538264337
13,2.331827628706719
14,2.426964384019675
15,2.2615191376815718
16,2.1643603233519135
17,1.940503126640099
18,1.7651794375643515
19,2.7482973200147036
20,2.542921276583292
21,2.033491427496069
22,2.334560997382591
23,1.7133278766774327
24,2.459445469734997
25,1.6333171022492847
26,2.6820719618421873
27,2.3235830214993394
28,2.065763036943008
29,2.3402751856352277
30,2.3702038381751054
31,1.6956884360046807
32,2.9895084477719744
33,1.7914594280920795
34,2.5429412459197716
35,2.1171767114721436
