c,x,y,z
0,3.95654,3.3243,3.1
1,3.6417,6.83442,12.7
2,0.16574,1.10563,11.35
3,1.45366,6.79734,17.4
4,0.63339,2.19603,2.25
5,2.11256,3.63304,10.5
6,3.59672,3.33834,14.45
7,7.10538,3.76761,15.55
8,5.01333,0.09803,7.95
9,4.71653,1.75601,5.85
10,2.17948,3.0,9.85
11,4.40332,0.78049,18.4
12,5.27234,5.20011,6.6
13,4.56692,1.56749,2.65
14,2.45041,0.65555,13.35
15,3.84004,5.04626,11.05
16,1.9388,6.15773,2.3
17,0.4757,1.98084,2.75
18,3.98182,0.19282,17.5
19,5.89508,6.70486,16.45
20,1.22442,1.98086,16.6
21,7.05318,4.9636,8.65
22,5.31939,6.05311,1.45
23,6.61864,2.1616,10.2
24,5.36021,1.28016,1.1
25,3.3243,0.09539,4.95
26,2.03069,2.71887,18.05
27,3.38964,3.99721,0.9
28,5.72807,3.72807,18.3
29,4.27234,5.38491,7.95
30,6.54965,5.81957,18.5
31,1.9827,2.16505,7.45
32,1.04174,3.33186,7.25
33,1.28781,7.25,6.1
34,2.16884,6.00686,19.1
35,7.04864,5.26641,4.15
