c,x,y,z
0,4.51797,3.39399,2.95
1,2.28128,0.63481,10.45
2,1.28962,2.41678,13.9
3,0.72073,0.42497,16.7
4,7.19674,1.28119,1.55
5,2.59641,3.1884,14.75
6,2.29749,6.23223,15.4
7,6.5275,1.9508,15.95
8,6.96301,5.90639,10.25
9,5.36009,2.74673,5.4
10,5.59408,2.41989,11.35
11,3.9979,4.89883,18.45
12,6.46254,4.30764,7.65
13,1.60458,2.51393,4.1
14,4.78962,6.12029,13.45
15,3.72807,5.30759,9.7
16,4.53035,4.38964,1.95
17,5.59004,6.68123,3.15
18,3.16789,6.01827,18.2
19,7.25,1.51679,12.1
20,4.68461,2.14339,16.3
21,5.5,2.28113,9.7
22,4.62326,6.22729,1.45
23,2.27527,7.18433,6.35
24,3.3598,2.29076,0.8
25,3.76391,6.77172,5.2
26,1.57236,3.78113,18.3
27,3.02504,3.94495,0.85
28,4.95596,3.00044,18.2
29,2.23342,0.46428,9.1
30,7.44914,0.91404,18.45
31,4.37977,5.5416,4.75
32,1.08783,1.59344,10.0
33,2.10601,3.16884,7.85
34,1.60677,6.51902,18.8
35,6.95597,1.71197,4.35
