c,x,y,z
0,4.25498,6.20425,2.9
1,2.27283,3.19478,10.35
2,0.4057,2.45167,9.6
3,6.73328,6.05913,11.4
4,0.66629,1.94939,5.7
5,1.70859,4.29293,19.45
6,6.60161,5.12208,6.1
7,1.36149,5.22258,15.2
8,4.77342,7.30754,1.4
9,6.32607,7.15584,10.25
10,2.75436,7.44032,15.7
11,4.41946,6.39756,19.35
12,2.40221,6.4579,7.7
13,1.35491,4.85835,7.45
14,4.09187,1.66292,5.45
15,6.77433,4.6952,6.95
16,5.27193,3.44835,8.2
17,4.72847,6.5392,5.4
18,5.08546,2.44987,10.95
19,4.93507,1.8415,13.8
20,1.74047,0.89399,12.35
21,3.53378,3.2914,5.65
22,1.64841,5.1292,0.85
23,5.88195,1.33111,10.15
24,1.44792,5.77341,6.0
25,2.65644,0.81987,10.9
26,2.18246,0.95479,18.25
27,5.00925,2.60601,0.8
28,1.32446,5.06623,9.05
29,3.31472,4.31359,9.1
30,4.7223,0.66852,16.6
31,0.98839,7.06225,2.0
32,4.55208,5.39754,8.4
33,2.3503,1.11087,2.55
34,3.27234,3.05311,10.6
35,4.97757,3.0128,1.7
