c,x,y,z
0,3.40844,5.04576,9.85
1,0.63937,2.01182,9.35
2,6.58062,2.67661,9.35
3,6.83407,1.39059,10.1
4,2.05311,3.6884,4.05
5,2.0,0.82864,13.9
6,6.43679,4.98952,7.95
7,0.00617,7.21385,9.0
8,4.51294,6.47784,5.65
9,5.77558,0.6114,8.95
10,1.8415,1.40844,10.45
11,3.48115,2.24951,12.7
12,1.29749,7.03316,10.65
13,0.78962,3.68461,8.85
14,3.73894,6.12962,8.1
15,1.9388,4.71266,8.0
16,7.16343,3.89846,8.6
17,5.72558,4.6884,8.95
18,4.89399,2.75654,9.95
19,4.8415,1.17134,10.4
20,7.16343,7.03949,9.5
21,2.14468,2.73854,4.4
22,0.29779,4.83375,0.95
23,5.90719,3.33859,9.75
24,6.36893,5.72807,8.15
25,3.68085,0.80244,10.2
26,2.63937,6.56301,12.35
27,2.88164,2.45614,0.6
28,2.09437,5.26146,10.1
29,3.01925,3.15418,9.0
30,4.52127,1.8415,12.5
31,6.65437,5.7267,3.1
32,4.6884,4.80022,9.6
33,1.55013,5.94689,6.2
34,3.1753,3.39801,11.5
35,5.0,5.59156,7.6
