c,Rg
0,1.9151647065461497
1,3.0302954568160514
2,2.391711558361501
3,1.668978505104245
4,2.098785549621495
5,1.9845246507161358
6,2.6660953214204475
7,2.4692003637817646
8,1.5855424316617956
9,1.9127602991488506
10,2.0704174531963355
11,2.3220806315457696
12,2.09156339576404
13,2.4010246550379275
14,2.1105551714181745
15,2.9239815652120655
16,2.256960986570215
17,2.5503795659666033
18,1.9072204601461256
19,2.5409976884877326
20,2.391414179288063
21,2.183580279105854
22,2.387677398330855
23,2.0710891374346976
24,2.175242184792305
25,2.717082238652338
26,2.171672688896741
27,2.2684330153874948
28,2.484005314406553
29,1.8364347722693553
30,1.92480651300332
31,2.2672918711537777
32,1.7650154555697242
33,1.935617600250628
34,2.362030823041901
35,2.7748416557346114
