c,Rg
0,2.2218280815805707
1,2.8261713883804007
2,1.6841522355476062
3,2.5402821513564198
4,1.9821155995551822
5,2.6315664082253365
6,2.2642849796348514
7,1.906699000733991
8,2.4205930206666295
9,2.09892048658352
10,2.4744901055368964
11,2.7862325793084826
12,2.006937771755766
13,2.369909690705534
14,2.1486655363038705
15,1.7721234248776239
16,2.243384165162088
17,2.193630328610544
18,2.0956867804612407
19,1.8620856670411272
20,2.42382097245238
21,1.9631174935800457
22,2.4237915690298126
23,2.493432933547642
24,2.583410244966912
25,2.073533033882026
26,2.0448972538736507
27,2.183623023967278
28,1.7447396874319108
29,2.0521044320404362
30,2.064760278119472
31,2.1917017103839656
32,2.0463566522480874
33,1.8978338197534579
34,1.9671149514962263
35,2.073224014066015
