c,x,y,z
0,1.08938,2.08184,3.15
1,4.10244,7.05318,13.8
2,0.16908,2.28113,9.9
3,7.49791,6.99808,14.25
4,3.08132,0.097,7.5
5,4.44348,4.61884,14.0
6,1.5573,5.18232,14.8
7,5.90533,0.92856,15.05
8,4.16292,4.65919,6.95
9,4.70163,5.25375,17.8
10,5.21247,3.05959,14.05
11,3.05684,1.45352,19.25
12,2.06409,1.46722,4.0
13,2.88621,4.35091,2.65
14,3.38964,1.9591,8.15
15,0.95875,6.37878,8.95
16,5.07606,3.88464,10.2
17,0.97908,6.20404,2.5
18,3.30703,6.75775,18.0
19,5.77558,3.40683,18.2
20,1.72454,3.9238,11.55
21,6.12852,0.85071,11.3
22,6.5832,3.03947,1.65
23,0.53746,3.58094,9.7
24,1.7675,1.34455,2.1
25,2.33174,5.76828,4.8
26,2.8173,3.56892,18.75
27,4.23652,3.73869,0.9
28,1.6199,2.29796,15.45
29,4.0926,1.21739,3.85
30,6.78087,2.48347,17.95
31,1.9304,5.63315,5.45
32,3.39518,1.22325,10.8
33,0.45555,0.91009,7.3
34,1.67481,2.86674,18.05
35,5.30144,6.55082,1.15
