c,x,y,z
0,4.0364,5.82649,3.6
1,2.96399,3.46786,15.15
2,1.06078,3.25755,8.8
3,5.29832,1.4555,14.85
4,7.20879,3.35463,11.7
5,1.78148,4.78711,19.1
6,6.39805,0.95935,10.2
7,2.42696,5.56539,16.65
8,3.89399,1.69727,2.3
9,1.95614,7.44015,7.75
10,3.51915,3.41906,18.85
11,3.98075,6.35018,18.1
12,5.77742,6.7641,4.5
13,7.24271,3.33161,6.95
14,1.80332,1.33161,3.9
15,6.39142,5.66166,7.3
16,3.4652,0.18939,11.4
17,1.34272,6.61229,1.8
18,4.42988,6.59796,10.7
19,2.69045,6.69103,15.95
20,6.23687,5.1191,17.85
21,2.27234,5.8415,5.1
22,1.65789,5.44792,0.9
23,1.53477,1.34932,13.6
24,4.08425,2.48126,4.7
25,3.89399,7.28509,8.3
26,2.44419,1.44987,18.45
27,4.74332,4.02962,0.8
28,1.83708,6.10028,8.6
29,4.73667,3.39801,13.2
30,5.15264,0.16574,18.15
31,5.15898,3.58094,5.6
32,4.65196,5.44354,12.5
33,6.32261,4.2914,3.0
34,0.5948,4.78113,11.95
35,7.32969,2.02504,1.05
