c,x,y,z
0,7.47329,2.97556,2.45
1,1.68357,6.42618,13.55
2,4.58178,1.34979,13.1
3,2.03983,2.92394,17.35
4,3.95374,3.0,10.25
5,3.28962,7.45136,17.3
6,4.36889,6.07394,12.35
7,1.17134,4.86407,16.75
8,1.13253,2.21449,4.4
9,3.98966,4.26364,16.75
10,5.94689,1.29103,16.6
11,2.59557,1.87132,19.15
12,5.35437,3.63765,4.75
13,3.5,1.34343,3.55
14,4.44582,7.03735,7.75
15,0.41226,2.52073,10.65
16,0.97053,6.53265,9.8
17,2.42871,5.71887,0.9
18,2.87097,5.3755,15.8
19,5.2914,2.8116,17.15
20,1.69337,2.15111,12.6
21,7.42639,6.20404,3.45
22,4.68047,2.5467,1.65
23,5.66166,6.61793,11.1
24,2.49171,0.52216,2.8
25,2.05687,3.52973,8.35
26,2.66699,2.38134,18.9
27,2.94939,3.0,0.95
28,6.18917,4.04386,14.15
29,3.68428,3.90368,7.1
30,6.65807,0.51764,18.85
31,2.73433,5.71887,5.35
32,3.59096,7.23594,11.65
33,4.69286,4.36462,5.3
34,5.4527,5.71918,17.35
35,4.81684,0.71046,1.35
