c,x,y,z
0,2.87879,2.30009,3.15
1,5.39214,0.68608,11.45
2,2.4572,2.56369,16.15
3,5.08383,7.08853,17.65
4,6.05745,1.66292,1.75
5,1.50222,4.22206,15.2
6,2.14374,5.82385,11.1
7,5.21887,0.65993,17.15
8,5.52009,3.56356,8.95
9,1.75654,3.74505,9.55
10,0.81083,5.30009,12.05
11,5.39399,4.64146,18.25
12,4.1884,1.87585,7.95
13,1.72527,0.00192,7.65
14,5.99714,1.16292,14.05
15,4.90259,3.4152,6.85
16,2.29978,4.7086,2.3
17,3.4508,4.68129,5.4
18,2.22258,6.44879,17.95
19,1.43147,1.9388,10.7
20,4.23853,2.89399,12.7
21,7.2656,4.66839,5.45
22,6.74348,6.99952,1.2
23,4.49907,6.36874,8.8
24,3.77896,2.10046,0.7
25,1.65545,2.55811,7.6
26,2.30331,3.98864,19.05
27,2.34121,3.31038,1.15
28,7.14672,2.59242,17.9
29,2.47405,5.61036,2.05
30,6.45181,6.08029,18.4
31,7.47255,6.90461,4.25
32,3.72766,1.76658,10.1
33,6.50407,2.66292,3.4
34,2.5181,2.08403,17.15
35,2.07768,5.51784,13.7
