c,Rg
0,1.5051347583854413
1,2.3655707710825316
2,2.029281810025409
3,1.6907302309061607
4,2.0910523666326486
5,1.8323359597246354
6,2.0792966594740636
7,1.7176649340601908
8,1.9367794761665562
9,1.7125541860624438
10,2.0562861190505566
11,2.7948418069007057
12,2.0022044759714226
13,2.3157692936257703
14,2.7476220171814023
15,1.5922045221641596
16,2.56058666240766
17,1.6845073692032337
18,1.8802468041456684
19,2.304966949611208
20,2.485643865098136
21,2.9130441740900532
22,1.6156963433145475
23,2.4539317803272365
24,2.0634006117329715
25,2.8564308729776746
26,2.4416130157950913
27,2.1813849636641396
28,2.2173305625007744
29,2.3988410615962033
30,2.3206281578271
31,1.5897570920112292
32,2.1232691142669595
33,2.1374400492645402
34,2.2510221908501924
35,1.661033659020792
