c,x,y,z
0,3.6884,6.2616,3.25
1,6.22004,2.72807,13.95
2,2.71674,1.06078,8.25
3,1.703,2.53099,16.4
4,5.12923,1.74843,8.6
5,2.64164,3.79406,18.9
6,7.24481,5.09156,6.25
7,1.72274,6.00691,17.7
8,4.82385,6.06263,1.75
9,2.31854,5.38018,11.65
10,4.87238,3.7391,18.2
11,3.46235,4.36462,17.0
12,4.0,7.27925,6.45
13,1.55208,0.34996,6.85
14,4.14669,3.63937,4.4
15,5.65021,5.50048,4.55
16,4.89399,3.81684,8.55
17,6.67282,6.48634,6.7
18,3.16231,2.92512,10.15
19,5.5,7.41178,16.4
20,1.01626,2.44988,16.35
21,2.67703,1.76658,4.0
22,1.25344,5.24097,0.9
23,5.90243,1.27193,8.9
24,2.41691,4.93685,5.5
25,3.60199,4.4297,13.95
26,1.99198,0.28739,19.05
27,0.69485,3.1329,0.95
28,0.7959,3.92041,5.65
29,0.09539,5.52031,12.0
30,4.74885,0.4757,18.35
31,6.49361,2.65068,2.55
32,7.2656,3.60311,10.7
33,2.03677,0.27942,2.0
34,6.34047,3.30663,16.35
35,5.06333,2.47786,1.35
